date  bdrm  price unit  area
2026-08-09 1 1949 55-103 630
2026-08-09 1 1909 81-102 649
2026-08-12 1 1860 63-103 688
2026-09-01 1 1711 65-303 738
2026-09-07 1 1854 63-102 688
2026-10-07 1 1645 77-302 738
2026-08-09 2 2096 71-304 1082
2026-08-09 2 2238 67-306 1071
2026-08-09 2 2203 65-201 1082
2026-09-17 2 2325 55-301 1071
