date  bdrm  price unit  area
2026-09-10 1 1790 55-103 630
2026-09-10 1 1789 81-102 649
2026-09-10 1 1784 63-102 688
2026-09-10 1 1600 65-303 738
2026-10-05 1 1596 77-202 738
2026-10-07 1 1611 77-302 738
2026-09-10 2 1949 71-304 1082
2026-09-10 2 2059 65-201 1082
2026-09-11 2 1959 79-204 1082
2026-09-17 2 1884 71-201 1082
2026-09-17 2 2109 55-301 1071
2026-10-22 2 2009 59-206 1071
