date  bdrm  price unit  area
2026-09-22 1 1946 55-103 630
2026-09-22 1 1673 65-303 738
2026-10-05 1 1628 77-202 738
2026-10-07 1 1642 77-302 738
2026-09-22 2 1961 71-304 1082
2026-09-22 2 1896 71-201 1082
2026-09-22 2 2106 67-306 1071
2026-09-22 2 2071 65-201 1082
2026-09-24 2 1911 79-301 1082
2026-10-22 2 2021 59-206 1071
