date  bdrm  price unit  area
2026-08-13 1 1925 55-103 630
2026-08-13 1 1883 81-102 649
2026-08-13 1 1836 63-103 688
2026-09-01 1 1687 65-303 738
2026-09-07 1 1830 63-102 688
2026-10-05 1 1607 77-202 738
2026-10-07 1 1622 77-302 738
2026-10-16 1 1549 81-302 738
2026-08-13 2 2087 71-304 1082
2026-08-13 2 2228 67-306 1071
2026-08-13 2 2194 65-201 1082
2026-09-17 2 2315 55-301 1071
2026-10-13 2 2426 57-102 976
