date  bdrm  price unit  area
2026-09-01 1 1923 55-103 630
2026-09-01 1 1829 81-102 649
2026-09-01 1 1834 63-103 688
2026-09-01 1 1635 65-303 738
2026-09-07 1 1828 63-102 688
2026-09-21 1 1561 53-202 738
2026-10-05 1 1605 77-202 738
2026-10-07 1 1620 77-302 738
2026-09-01 2 2057 71-304 1082
2026-09-01 2 2199 67-306 1071
2026-09-01 2 2090 65-201 1082
2026-09-17 2 2285 55-301 1071
2026-10-22 2 2166 59-206 1071
