date  bdrm  price unit  area
2026-07-03 1 1840 51-102 649
2026-07-03 1 1648 67-203 777
2026-07-10 1 1975 55-103 630
2026-07-21 1 1935 81-102 649
2026-09-04 1 1698 67-204 777
2026-09-07 1 1877 63-102 688
2026-07-03 2 2238 67-306 1071
2026-07-11 2 2203 65-201 1082
2026-07-13 2 2157 63-206 1071
2026-07-18 2 2171 71-304 1082
