date  bdrm  price unit  area
2026-09-13 1 1790 55-103 630
2026-09-13 1 1795 81-102 649
2026-09-13 1 1606 65-303 738
2026-10-05 1 1602 77-202 738
2026-10-07 1 1617 77-302 738
2026-09-13 2 1965 79-204 1082
2026-09-13 2 1955 71-304 1082
2026-09-13 2 2065 65-201 1082
2026-09-17 2 1890 71-201 1082
2026-09-17 2 2040 55-301 1071
2026-10-22 2 2015 59-206 1071
