date  bdrm  price unit  area
2026-04-28 2 2097 102 1456
2026-04-28 2 2131 205 1456
2026-04-28 2 2097 213 1456
2026-04-28 2 2131 403 1456
2026-04-28 2 2131 1101 1456
2026-04-28 2 2131 1103 1456
2026-04-28 2 2097 1106 1456
2026-04-28 2 2097 1212 1456
2026-04-28 2 2388 1308 1556
2026-06-09 2 2161 203 1456
2026-06-09 2 2127 706 1456
2026-06-15 2 2388 308 1556
2026-06-21 2 2127 702 1456
2026-06-27 2 2127 607 1456
2026-06-29 2 2127 1306 1456
2026-07-07 2 2181 111 1456
2026-07-07 2 2216 1210 1456
