date  bdrm  price unit  area
2026-09-11 0 1114 1-524 565
2026-07-29 1 1352 1-429 770
2026-07-29 1 1345 1-225 780
2026-07-29 1 1352 1-409 780
2026-07-29 1 1326 1-511 780
2026-07-30 1 1327 1-110 790
2026-08-22 1 1319 1-411 780
2026-10-01 1 1227 5-104 730
2026-10-05 1 1377 1-106 790
2026-07-29 2 1280 3-201 730
2026-09-29 2 1810 5-101 905
