date  bdrm  price unit  area
2026-05-03 0 814 323 314
2026-05-03 0 885 523 314
2026-05-03 0 997 621 389
2026-05-03 0 1022 721 389
2026-05-03 0 885 722 259
2026-05-03 0 910 822 259
2026-05-03 0 961 923 314
2026-05-03 0 936 1022 259
2026-05-03 0 1098 1026 391
2026-05-07 0 1047 726 391
2026-05-11 0 834 423 314
2026-05-03 1 1089 824 523
2026-07-05 1 1231 725 614
