date  bdrm  price unit  area
2026-05-20 1 1332 01-203 643
2026-07-14 1 1415 01-303 643
2026-05-20 2 1544 11-104 775
2026-06-12 2 1564 05-302 775
2026-05-20 3 1798 21-201 970
2026-05-20 3 1934 25-101 970
2026-05-20 3 1934 25-102 970
2026-05-20 3 1890 25-303 970
2026-05-22 3 1813 25-203 970
2026-05-20 4 2084 07-103 1125
