date  bdrm  price unit  area
2026-07-14 1 1455 01-303 643
2026-06-08 2 1520 11-104 775
2026-06-12 2 1590 05-302 775
2026-08-08 2 1590 13-301 775
2026-08-21 2 1687 23-301 775
2026-08-31 2 1580 13-201 775
2026-06-08 3 1886 25-101 970
2026-06-08 3 1886 25-102 970
2026-06-08 3 1764 25-203 970
2026-06-08 3 1840 25-303 970
2026-08-07 3 1759 25-301 970
2026-06-08 4 2055 07-103 1125
2026-06-08 4 2075 07-304 1125
