date  bdrm  price unit  area
2026-05-21 1 1334 01-203 643
2026-07-14 1 1417 01-303 643
2026-05-21 2 1540 11-104 775
2026-06-12 2 1560 05-302 775
2026-05-21 3 1798 21-201 970
2026-05-21 3 1934 25-101 970
2026-05-21 3 1934 25-102 970
2026-05-21 3 1890 25-303 970
2026-05-22 3 1813 25-203 970
2026-05-21 4 2084 07-103 1125
