date  bdrm  price unit  area
2026-07-14 1 1455 01-303 643
2026-06-03 2 1569 11-104 775
2026-06-12 2 1588 05-302 775
2026-08-08 2 1588 13-301 775
2026-08-31 2 1579 13-201 775
2026-06-03 3 1749 21-201 970
2026-06-03 3 1886 25-101 970
2026-06-03 3 1886 25-102 970
2026-06-03 3 1764 25-203 970
2026-06-03 3 1840 25-303 970
2026-08-07 3 1759 25-301 970
2026-06-03 4 2080 07-103 1125
2026-06-03 4 2099 07-304 1125
