date  bdrm  price unit  area
2026-05-10 1 1330 01-203 643
2026-05-10 1 1340 01-301 643
2026-05-13 1 1320 01-103 643
2026-07-14 1 1413 01-303 643
2026-05-10 2 1563 11-104 775
2026-06-12 2 1582 05-302 775
2026-05-10 3 1798 21-201 970
2026-05-10 3 1934 25-101 970
2026-05-10 3 1934 25-102 970
2026-05-10 3 1969 25-303 970
2026-05-11 3 1813 25-203 970
2026-05-30 3 1798 21-202 970
2026-05-28 4 2070 07-304 1125
