date  bdrm  price unit  area
2026-09-21 1 1438 03-101 643
2026-08-08 2 1590 13-301 775
2026-08-21 2 1687 23-301 775
2026-08-31 2 1580 13-201 775
2026-09-08 2 1570 17-102 775
2026-09-09 2 1590 17-302 775
2026-07-08 3 1910 21-203 970
2026-07-08 3 1910 21-204 970
2026-07-08 3 1920 21-303 970
2026-07-08 3 1886 25-102 970
