date  bdrm  price unit  area
2026-09-26 0 990 820.17 415
2026-09-26 0 1014 820.21 415
2026-10-26 0 1030 820.09 415
2026-09-26 1 1418 825.706 570
2026-09-27 1 1243 805.20 516
2026-09-28 1 1398 825.306 570
2026-10-22 1 1268 805.36 516
2026-10-27 1 1363 825.206 570
2026-11-06 1 1319 820.20 615
2026-09-26 2 1490 825.101 747
2026-09-26 2 1528 825.202 724
2026-10-19 2 1587 825.602 724
2026-10-21 2 1597 825.502 724
