date  bdrm  price unit  area
2026-06-05 0 1360 401 522
2026-06-05 0 1401 308 564
2026-07-05 0 1366 304 564
2026-06-05 1 1788 1503 863
2026-06-05 1 1758 1303 863
2026-06-05 1 1653 603 863
2026-06-06 1 1637 1001 706
2026-07-07 1 1714 1306 863
2026-07-07 1 1641 806 863
2026-07-07 1 1597 506 863
2026-08-05 1 1523 1004 706
