date  bdrm  price unit  area
2026-07-14 0 1358 406 522
2026-07-14 0 1339 308 564
2026-07-14 0 1399 304 564
2026-07-14 1 1713 1306 863
2026-07-14 1 1670 1303 863
2026-07-14 1 1625 1201 706
2026-07-14 1 1596 1001 706
2026-07-14 1 1640 806 863
2026-08-05 1 1523 1004 706
2026-08-15 1 1596 1504 706
2026-08-25 2 3445 1604 1273
