date  bdrm  price unit  area
2026-08-04 1 1764 07103 713
2026-08-07 1 1649 05304 826
2026-08-15 1 1649 11306 884
2026-09-02 1 2049 02301 1045
2026-09-02 1 1649 05204 826
2026-09-03 1 1649 02307 884
2026-09-17 1 1587 07307 780
2026-09-25 1 1618 07303 713
2026-10-11 1 1649 05308 884
2026-08-19 2 2407 08305 1207
2026-10-07 2 2450 04208 1403
