date  bdrm  price unit  area
2026-09-22 1 1638 5204 826
2026-09-22 1 1709 7103 713
2026-09-22 1 1574 7307 780
2026-09-26 1 1607 7303 713
2026-10-07 1 1648 9202 713
2026-11-02 1 1677 5210 884
2026-11-12 1 1540 6102 826
2026-09-22 2 2190 8305 1207
2026-09-22 2 2190 9305 1207
2026-09-25 2 2555 3312 1403
2026-10-07 2 2555 4208 1403
2026-10-07 2 2193 7205 1207
2026-10-07 2 2193 9304 1207
2026-11-16 2 2153 10102 1207
2026-11-26 2 2041 7104 1207
