date  bdrm  price unit  area
2026-08-28 1 1688 05304 826
2026-08-28 1 1806 07103 713
2026-08-28 1 1688 11306 884
2026-09-02 1 2049 02301 1045
2026-09-03 1 1646 05204 826
2026-09-25 1 1615 07303 713
2026-10-07 1 1615 09202 713
2026-10-11 1 1646 05308 884
2026-11-02 1 1685 05210 884
2026-08-28 2 2387 08305 1207
2026-09-23 2 2513 03312 1403
2026-09-27 2 2387 11308 1207
2026-10-07 2 2450 04208 1403
2026-10-07 2 2327 09304 1207
