date  bdrm  price unit  area
2026-09-11 1 1555 B108 644
2026-09-11 1 1545 C203 644
2026-09-11 1 1580 E205 644
2026-09-11 1 1540 F203 644
2026-09-11 1 1555 G305 644
2026-09-11 1 1590 E104 644
2026-10-07 1 1545 F205 644
2026-10-17 1 1545 B203 644
2026-09-11 2 1821 A105 836
2026-09-11 2 1997 D302 932
2026-10-07 2 1936 A305 836
