date  bdrm  price unit  area
2026-09-22 1 1507 B108 644
2026-09-22 1 1497 C203 644
2026-09-22 1 1532 E205 644
2026-09-22 1 1490 F203 644
2026-09-22 1 1500 G305 644
2026-09-22 1 1542 E104 644
2026-10-07 1 1497 F205 644
2026-10-17 1 1497 B203 644
2026-09-22 2 1771 A105 836
2026-09-22 2 1890 D302 932
2026-10-07 2 1884 A305 836
