date  bdrm  price unit  area
2026-07-30 0 1229 307 430
2026-05-27 1 1659 509 700
2026-05-27 1 1698 510 700
2026-05-31 1 1659 505 700
2026-06-05 1 1623 503 700
2026-06-29 1 1662 504 700
2026-07-14 1 1618 410 700
2026-07-18 1 1662 506 700
2026-05-27 2 1892 101 902
2026-07-07 2 1913 201 902
2026-08-21 2 2021 412 902
